PFQ	CHEMBL189434
DRE	CHEMBL318516
VDB	CHEMBL514116
HIE	CHEMBL561224
4BM	CHEMBL507361
RAU	CHEMBL887
F1X	CHEMBL605021
361	CHEMBL1194345
DA7	CHEMBL350028
4HG	CHEMBL509064
CMG	CHEMBL269881
MEM	CHEMBL127
DT4	CHEMBL380331
AT2	CHEMBL420671
GYP	CHEMBL131853
BLS	CHEMBL476894
6AD	CHEMBL435402
3RK	CHEMBL13922
OIO	CHEMBL1191015
2FY	CHEMBL539379
TSN	CHEMBL99
8WB	CHEMBL79720
XAP	CHEMBL281021
PPX	CHEMBL65273
FXQ	CHEMBL102740
GK2	CHEMBL305170
YUN	CHEMBL188762
4BC	CHEMBL178130
AZE	CHEMBL67791
XC5	CHEMBL1162298
1UP	CHEMBL540173
PU1	CHEMBL112953
09R	CHEMBL306387
PLO	CHEMBL253363
KNI	CHEMBL414640
78B	CHEMBL357501
STC	CHEMBL372227
MYT	CHEMBL934
74A	CHEMBL1097318
OOF	CHEMBL1615153
BTE	CHEMBL1447590
V9C	CHEMBL1253290
4UJ	CHEMBL1396383
A6H	CHEMBL1496674
JLA	CHEMBL1500396
QGF	CHEMBL1615186
P5M	CHEMBL1275624
3WC	CHEMBL1559535
620	CHEMBL1389441
8HQ	CHEMBL1435274
MQN	CHEMBL1399676
59G	CHEMBL1834968
2O0	CHEMBL1895548
CB8	CHEMBL1852419
VHS	CHEMBL1825141
GIF	CHEMBL1818433
0DI	CHEMBL1812334
6J5	CHEMBL1878328
054	CHEMBL1821962
KPK	CHEMBL1807642
SK7	CHEMBL1835793
K1Y	CHEMBL1874922
NK0	CHEMBL1807446
CFK	CHEMBL1831214
4EU	CHEMBL1905072
P8S	CHEMBL1876554
2WF	CHEMBL3410100
6QB	CHEMBL3544964
FE5	CHEMBL3545097
5SM	CHEMBL3545350
N09	CHEMBL3360632
3KQ	CHEMBL3315083
2O5	CHEMBL3315251
Q2T	CHEMBL3331521
8CR	CHEMBL3342585
TJH	CHEMBL3356536
QUP	CHEMBL3403542
HXY	CHEMBL3414691
VJP	CHEMBL3414694
8R2	CHEMBL3422654
MJP	CHEMBL3422660
3WJ	CHEMBL3353016
CJQ	CHEMBL3361254
704	CHEMBL3317969
OLW	CHEMBL3547101
E2Z	CHEMBL3547106
J31	CHEMBL3309673
OZJ	CHEMBL3318211
4FH	CHEMBL3326435
3UX	CHEMBL3357659
3J9	CHEMBL3357661
EBK	CHEMBL3357688
3Y3	CHEMBL3398635
HHN	CHEMBL3423442
HAJ	CHEMBL3309990
X8U	CHEMBL3400497
KRX	CHEMBL3425948
IQW	CHEMBL3318801
1EN	CHEMBL3318965
25S	CHEMBL3337540
3JT	CHEMBL3344078
MB6	CHEMBL3354128
39D	CHEMBL3547696
2H0	CHEMBL3559181
UBS	CHEMBL3559183
7AH	CHEMBL3344386
3QY	CHEMBL3354186
3KU	CHEMBL3354253
3W9	CHEMBL3416563
QHA	CHEMBL3426613
3M6	CHEMBL3358892
0ST	CHEMBL3401550
2S4	CHEMBL3321915
953	CHEMBL3330125
BH9	CHEMBL3330167
IEO	CHEMBL3330171
IE6	CHEMBL3330172
4C6	CHEMBL3427509
FGV	CHEMBL3349692
3WD	CHEMBL3359827
3DW	CHEMBL3359893
3DX	CHEMBL3359895
S97	CHEMBL3394388
49Q	CHEMBL3402237
BNJ	CHEMBL3409982
HFY	CHEMBL3427680
6CD	CHEMBL3979678
VRO	CHEMBL3990078
W88	CHEMBL3990161
70L	CHEMBL3962733
Y38	CHEMBL3971551
W85	CHEMBL3990251
E3S	CHEMBL4061503
FYK	CHEMBL4061542
9AA	CHEMBL4061548
5OD	CHEMBL4060033
BR9	CHEMBL4060760
AOJ	CHEMBL4061767
9YD	CHEMBL4079370
56O	CHEMBL4096462
8FR	CHEMBL4084054
P6M	CHEMBL4088234
67R	CHEMBL4092554
BZ6	CHEMBL4067262
8HH	CHEMBL4071527
QUW	CHEMBL4101122
8V7	CHEMBL4105386
6ND	CHEMBL4071767
8X5	CHEMBL4097186
9LE	CHEMBL4101331
NIH	CHEMBL4068067
J4E	CHEMBL4101888
OQ1	CHEMBL4111094
6W3	CHEMBL4068323
8JH	CHEMBL4089641
4LW	CHEMBL4064181
8MF	CHEMBL4068596
T0E	CHEMBL4090144
75R	CHEMBL4081852
8RB	CHEMBL4081917
5TO	CHEMBL4069377
9ST	CHEMBL4069412
6W1	CHEMBL4081995
7KZ	CHEMBL4086403
S2L	CHEMBL4099088
551	CHEMBL4117028
7DK	CHEMBL4090854
7ZO	CHEMBL4090952
EX7	CHEMBL4094974
J63	CHEMBL4095043
FJI	CHEMBL4095093
3OT	CHEMBL4103593
7ZL	CHEMBL4069971
LQT	CHEMBL4078388
8R5	CHEMBL4091152
86L	CHEMBL4117551
75Q	CHEMBL4065925
8XB	CHEMBL4065992
8R8	CHEMBL4070212
C9E	CHEMBL4087054
8T1	CHEMBL4095549
6ZE	CHEMBL4099822
DJS	CHEMBL4117641
B7E	CHEMBL4117925
7C6	CHEMBL4070615
KG7	CHEMBL4091867
HQ7	CHEMBL4100286
CHQ	CHEMBL188225
RZ8	CHEMBL72963
16N	CHEMBL370687
3IO	CHEMBL485012
OSE	CHEMBL28885
K11	CHEMBL463323
RO7	CHEMBL519504
S21	CHEMBL483287
CK8	CHEMBL46817
ZED	CHEMBL16332
SG1	CHEMBL121291
8JZ	CHEMBL284391
QSO	CHEMBL131921
710	CHEMBL374713
CK4	CHEMBL48109
FOL	CHEMBL1622
CK5	CHEMBL47527
040	CHEMBL185898
TN1	CHEMBL449132
PKA	CHEMBL416715
BB2	CHEMBL308333
P40	CHEMBL494072
ADX	CHEMBL572546
89U	CHEMBL116173
KQQ	CHEMBL463931
CAW	CHEMBL490000
RJ1	CHEMBL219484
MRZ	CHEMBL103102
PF6	CHEMBL562317
PHE	CHEMBL301523
OCH	CHEMBL186422
5R0	CHEMBL93746
8X1	CHEMBL1162340
TYL	CHEMBL112
F89	CHEMBL169896
3S5	CHEMBL21832
WRA	CHEMBL129788
33Y	CHEMBL454138
AMJ	CHEMBL58322
K9H	CHEMBL492471
ACA	CHEMBL1046
HM2	CHEMBL472879
NDR	CHEMBL1162
7M6	CHEMBL581906
MOI	CHEMBL70
3F8	CHEMBL575383
1UF	CHEMBL224868
BZF	CHEMBL363614
L0F	CHEMBL522891
FPL	CHEMBL149009
6CN	CHEMBL512577
KN1	CHEMBL222501
MET	CHEMBL42336
5KA	CHEMBL206282
M04	CHEMBL260000
AC6	CHEMBL201083
MA	CHEMBL590283
24F	CHEMBL466059
4VP	CHEMBL349881
PEY	CHEMBL46730
BIS	CHEMBL1160562
IM9	CHEMBL477786
UUL	CHEMBL1076555
PQN	CHEMBL1550
9X7	CHEMBL173373
0OU	CHEMBL161663
AMZ	CHEMBL483849
408	CHEMBL446084
IVS	CHEMBL433050
AS0	CHEMBL267431
NRH	CHEMBL275224
G96	CHEMBL1098938
JP1	CHEMBL198831
EHD	CHEMBL65
NBV	CHEMBL1029
NFL	CHEMBL63323
2ZM	CHEMBL164921
9BD	CHEMBL571159
736	CHEMBL372164
K03	CHEMBL390721
54X	CHEMBL559696
VXR	CHEMBL234569
1DO	CHEMBL24722
JCB	CHEMBL1084600
DMD	CHEMBL351132
BWD	CHEMBL333964
GRR	CHEMBL191060
D2P	CHEMBL503563
AH1	CHEMBL171148
CC8	CHEMBL123260
872	CHEMBL230910
5UC	CHEMBL144082
AMQ	CHEMBL276815
8PR	CHEMBL490
WL3	CHEMBL82115
R09	CHEMBL237571
LXG	CHEMBL576387
H33	CHEMBL88611
D05	CHEMBL425181
IDB	CHEMBL1165268
251	CHEMBL217068
SVR	CHEMBL265502
91X	CHEMBL22336
DEE	CHEMBL506972
516	CHEMBL1091044
95C	CHEMBL424701
LZB	CHEMBL458926
HDU	CHEMBL99842
1WO	CHEMBL235195
IN9	CHEMBL290140
JPC	CHEMBL355048
RZW	CHEMBL449065
DCP	CHEMBL560403
D66	CHEMBL1614913
RTZ	CHEMBL1357558
36O	CHEMBL1500217
6ZY	CHEMBL1335126
6EU	CHEMBL17976
QAR	CHEMBL1615183
23W	CHEMBL1256639
78Y	CHEMBL1417210
RQQ	CHEMBL1456597
SYE	CHEMBL1615247
J28	CHEMBL1615026
FVN	CHEMBL1433762
9CG	CHEMBL1479195
DWH	CHEMBL1738792
786	CHEMBL1738754
TQJ	CHEMBL1738911
3RA	CHEMBL1738733
MMD	CHEMBL1684984
34I	CHEMBL1682015
M4J	CHEMBL1650595
MQY	CHEMBL1738841
Z15	CHEMBL1738938
6LU	CHEMBL1643306
9F2	CHEMBL552182
3TU	CHEMBL1738740
3AW	CHEMBL1738722
Z16	CHEMBL1738939
Z57	CHEMBL1738941
DW0	CHEMBL1738791
3QT	CHEMBL1738731
JOZ	CHEMBL1688212
I1N	CHEMBL1233489
JP2	CHEMBL1738820
3PJ	CHEMBL1642593
ZYI	CHEMBL1689794
5CJ	CHEMBL1651145
GQA	CHEMBL1650621
06H	CHEMBL1738704
Z2T	CHEMBL1738940
ZH2	CHEMBL1643369
L7O	CHEMBL1738829
G72	CHEMBL1738808
05S	CHEMBL1738703
D83	CHEMBL1765480
9ON	CHEMBL1741771
YTH	CHEMBL1742182
RJW	CHEMBL1765959
30W	CHEMBL1742248
Q67	CHEMBL2348794
1DQ	CHEMBL2324236
H90	CHEMBL2324558
1BQ	CHEMBL2333434
KTD	CHEMBL2325183
0WT	CHEMBL2338001
0XB	CHEMBL2311962
5P2	CHEMBL2325630
8PH	CHEMBL2338362
3ZA	CHEMBL2312403
1E7	CHEMBL2316891
19S	CHEMBL2325909
1RQ	CHEMBL2334705
1FX	CHEMBL2346899
60G	CHEMBL2313154
G8A	CHEMBL2313158
0M3	CHEMBL2322204
1HG	CHEMBL2347188
1MO	CHEMBL2347401
FMQ	CHEMBL2326883
1FG	CHEMBL2326885
32W	CHEMBL2335864
16T	CHEMBL2331747
CJC	CHEMBL2331826
VT0	CHEMBL2347859
19L	CHEMBL2314129
1NR	CHEMBL2332055
R2N	CHEMBL2314510
IKM	CHEMBL2323526
DS4	CHEMBL2348358
8L0	CHEMBL2332521
1GV	CHEMBL2332602
2E5	CHEMBL2251818
2E6	CHEMBL2251819
KEE	CHEMBL3110021
5Y3	CHEMBL3103192
2C8	CHEMBL3110107
2C9	CHEMBL3183504
DZ5	CHEMBL3221930
6D8	CHEMBL3264610
2NR	CHEMBL3297945
3ZV	CHEMBL3238540
MZY	CHEMBL3260774
TG0	CHEMBL3260851
CG4	CHEMBL3264995
LF8	CHEMBL3287924
2SH	CHEMBL3298414
5G5	CHEMBL3234617
1YP	CHEMBL3235089
CTV	CHEMBL3188973
MGK	CHEMBL3235414
BNQ	CHEMBL3235533
3F4	CHEMBL3289108
IVL	CHEMBL3306340
9DR	CHEMBL3219804
6DC	CHEMBL3236464
BG2	CHEMBL3246762
2N0	CHEMBL3262777
JNM	CHEMBL3274344
6ZO	CHEMBL3186509
W4N	CHEMBL3233016
YH2	CHEMBL3233202
24V	CHEMBL3237442
7N5	CHEMBL3247426
BKQ	CHEMBL3182933
24W	CHEMBL3237624
2L1	CHEMBL3237626
66J	CHEMBL3259832
3U9	CHEMBL3286808
IV7	CHEMBL3286820
0JR	CHEMBL3291285
2Y3	CHEMBL3142429
B1K	CHEMBL3237970
5PS	CHEMBL3259944
LX8	CHEMBL3577084
74B	CHEMBL3673194
SKO	CHEMBL3586660
8NQ	CHEMBL3683753
JTF	CHEMBL3586689
6XC	CHEMBL3586700
B5G	CHEMBL3700973
EJ7	CHEMBL3693258
3M3	CHEMBL3695460
CX5	CHEMBL136800
44U	CHEMBL490730
LZM	CHEMBL503917
LAY	CHEMBL56021
DY6	CHEMBL523395
P48	CHEMBL564829
E14	CHEMBL499979
TP0	CHEMBL629
23T	CHEMBL566812
TBN	CHEMBL267099
GRQ	CHEMBL1080997
A8M	CHEMBL1187706
GS6	CHEMBL217914
2C7	CHEMBL476937
15O	CHEMBL195338
ESL	CHEMBL193482
NVP	CHEMBL57
6JP	CHEMBL399121
RPR	CHEMBL48046
IWD	CHEMBL121915
OMT	CHEMBL442720
4FI	CHEMBL594587
RBV	CHEMBL1643
730	CHEMBL210771
317	CHEMBL1185242
X36	CHEMBL561114
GNI	CHEMBL374078
1FN	CHEMBL509101
JEY	CHEMBL15060
A15	CHEMBL67116
TSS	CHEMBL6640
GS5	CHEMBL220529
ON1	CHEMBL551212
B90	CHEMBL510893
QYT	CHEMBL568150
NNI	CHEMBL191910
F68	CHEMBL564199
LK4	CHEMBL458966
15Z	CHEMBL301624
4FP	CHEMBL144527
3NT	CHEMBL114059
4HI	CHEMBL488636
5AH	CHEMBL583370
MBT	CHEMBL191083
R8D	CHEMBL491019
BAX	CHEMBL1336
4DS	CHEMBL1162148
NER	CHEMBL1173379
771	CHEMBL180105
IMM	CHEMBL590284
STB	CHEMBL119084
2R4	CHEMBL188678
2IN	CHEMBL158936
L2G	CHEMBL197603
TE1	CHEMBL560175
C1N	CHEMBL72006
3F6	CHEMBL1096938
ME9	CHEMBL567436
8CV	CHEMBL170988
1SA	CHEMBL265674
OLP	CHEMBL311228
ZAM	CHEMBL109420
ATM	CHEMBL257695
09L	CHEMBL521686
QRP	CHEMBL563557
4BZ	CHEMBL184048
SDL	CHEMBL292008
3MP	CHEMBL15722
EQO	CHEMBL472172
PIY	CHEMBL14189
CU	CHEMBL55643
187	CHEMBL183682
RA2	CHEMBL307189
DEG	CHEMBL1170454
2RQ	CHEMBL417804
NAG	CHEMBL447878
JYS	CHEMBL524048
004	CHEMBL378605
BO3	CHEMBL42403
MRY	CHEMBL349605
1FL	CHEMBL898
SGE	CHEMBL465678
P6A	CHEMBL363228
SAX	CHEMBL98784
VAC	CHEMBL109952
GA2	CHEMBL182
IHI	CHEMBL188865
ROF	CHEMBL193240
754	CHEMBL109581
5YA	CHEMBL156887
3KL	CHEMBL410893
E7P	CHEMBL33567
TGE	CHEMBL551052
ES4	CHEMBL140037
LPO	CHEMBL1234078
CPB	CHEMBL428690
CP3	CHEMBL1231891
5SD	CHEMBL1230438
Q5M	CHEMBL1530549
C8F	CHEMBL1231634
14C	CHEMBL1229651
M1B	CHEMBL1234147
LPS	CHEMBL1234081
G6G	CHEMBL1214254
MKH	CHEMBL1234349
2RV	CHEMBL1258904
52B	CHEMBL1230348
XTN	CHEMBL1236854
JGZ	CHEMBL1233738
SMY	CHEMBL1235979
8GP	CHEMBL1230626
437	CHEMBL1271167
881	CHEMBL1614813
MD6	CHEMBL1256568
GC8	CHEMBL1459580
46Y	CHEMBL1565617
93V	CHEMBL1333292
16J	CHEMBL3103347
20M	CHEMBL3127515
20O	CHEMBL3127521
M48	CHEMBL3139679
1VM	CHEMBL3128021
7KC	CHEMBL3128043
H44	CHEMBL3128246
M8B	CHEMBL3086264
2DX	CHEMBL3094407
81P	CHEMBL3098156
KV1	CHEMBL3125272
0QJ	CHEMBL3087500
X0D	CHEMBL3125475
B3Z	CHEMBL3087813
EF5	CHEMBL3105674
MVP	CHEMBL3115199
4MX	CHEMBL3134414
3HS	CHEMBL3088231
1SU	CHEMBL3125890
Q16	CHEMBL3109188
2SF	CHEMBL3126198
2S7	CHEMBL3126201
3R7	CHEMBL3126333
9Y3	CHEMBL2289233
2K7	CHEMBL3109570
2KD	CHEMBL3099755
N4A	CHEMBL3099812
73R	CHEMBL3577945
3QG	CHEMBL3578115
43L	CHEMBL3597698
4T4	CHEMBL3601398
4F4	CHEMBL3605584
6K2	CHEMBL3661466
4TW	CHEMBL3580669
M0B	CHEMBL3589752
KE9	CHEMBL3623004
56R	CHEMBL3635061
30R	CHEMBL3635080
49K	CHEMBL3589912
2NK	CHEMBL3604793
4KC	CHEMBL3613780
59X	CHEMBL3613788
57K	CHEMBL3629705
A1H	CHEMBL3646118
38Z	CHEMBL3590107
F3Z	CHEMBL3590107
GS9	CHEMBL3590184
44M	CHEMBL3614055
44R	CHEMBL3614063
50K	CHEMBL3632759
63J	CHEMBL3639788
42V	CHEMBL3605382
L7G	CHEMBL3593415
50W	CHEMBL3622137
5C5	CHEMBL3633366
3XL	CHEMBL3582189
4UQ	CHEMBL3622202
3YF	CHEMBL3628344
HRE	CHEMBL3691779
T35	CHEMBL3585576
JGD	CHEMBL3561645
DXH	CHEMBL3752910
5V2	CHEMBL3770949
67H	CHEMBL3800614
6GD	CHEMBL3823499
5RA	CHEMBL3763540
68C	CHEMBL3794222
8GH	CHEMBL3763884
69U	CHEMBL3805279
63L	CHEMBL3814512
4U0	CHEMBL3764071
25Q	CHEMBL3774835
5T1	CHEMBL3785909
69R	CHEMBL3805420
5JM	CHEMBL3754069
VT3	CHEMBL3827272
QNZ	CHEMBL3805841
KTK	CHEMBL3805955
62T	CHEMBL3805963
5C0	CHEMBL3818070
DZ0	CHEMBL3818084
6HO	CHEMBL3818090
57W	CHEMBL3736222
38K	CHEMBL3746548
5SZ	CHEMBL3786495
69M	CHEMBL3806115
6YF	CHEMBL3818248
5QY	CHEMBL3818285
XI1	CHEMBL3818307
2WY	CHEMBL3746716
3DN	CHEMBL3765269
5WY	CHEMBL3775768
5UP	CHEMBL3775782
5XP	CHEMBL3786901
3TW	CHEMBL3798149
4ZT	CHEMBL3798305
68J	CHEMBL3808441
8VI	CHEMBL3827932
57Y	CHEMBL3739628
5Y8	CHEMBL3798382
6YQ	CHEMBL3798446
5JQ	CHEMBL3818787
35Q	CHEMBL3798846
E0C	CHEMBL3780429
3XY	CHEMBL3780497
5GV	CHEMBL3819225
5RY	CHEMBL3819281
U75	CHEMBL3828771
55H	CHEMBL3759063
5N4	CHEMBL3759096
8WC	CHEMBL3759201
4JU	CHEMBL3780789
3XW	CHEMBL3780822
GRK	CHEMBL3799265
5O4	CHEMBL3809487
AF9	CHEMBL3716057
E0A	CHEMBL3780901
V26	CHEMBL3799577
728	CHEMBL3799597
4AE	CHEMBL3770259
QQ7	CHEMBL3770339
58Q	CHEMBL3781211
7CI	CHEMBL3799761
68B	CHEMBL3793205
6RQ	CHEMBL3793369
5CX	CHEMBL3763192
B4A	CHEMBL3770617
61Y	CHEMBL3813865
ZY7	CHEMBL134713
EZV	CHEMBL480391
I7C	CHEMBL418
3PG	CHEMBL1160563
GYY	CHEMBL25101
V15	CHEMBL235821
40B	CHEMBL215413
92G	CHEMBL483790
700	CHEMBL335954
NNC	CHEMBL191141
D3G	CHEMBL178090
DUA	CHEMBL377582
DCM	CHEMBL374699
ILO	CHEMBL11471
C8C	CHEMBL236777
564	CHEMBL309282
3RL	CHEMBL83527
CBN	CHEMBL303984
GB4	CHEMBL237370
YAN	CHEMBL298461
EOL	CHEMBL42710
B55	CHEMBL178006
6R6	CHEMBL39476
LG1	CHEMBL1181174
2RF	CHEMBL160333
JZF	CHEMBL333448
BEY	CHEMBL393949
761	CHEMBL383570
6ZW	CHEMBL315348
TCZ	CHEMBL44228
D3L	CHEMBL140220
GS1	CHEMBL132376
BBV	CHEMBL217900
KS8	CHEMBL581
H9K	CHEMBL391449
EDR	CHEMBL1104
OCT	CHEMBL134886
D3F	CHEMBL212218
I3S	CHEMBL329137
XX5	CHEMBL429844
BGF	CHEMBL31628
SAS	CHEMBL421
DZ8	CHEMBL200001
SEC	CHEMBL109962
ZYE	CHEMBL529838
QIC	CHEMBL465398
VAD	CHEMBL1162481
RBF	CHEMBL1534
GSL	CHEMBL406974
RSS	CHEMBL282146
BMV	CHEMBL351706
F6J	CHEMBL564555
HKA	CHEMBL392872
D7W	CHEMBL239800
CLW	CHEMBL1371
AGE	CHEMBL12760
RXM	CHEMBL1617
2CA	CHEMBL286364
EVD	CHEMBL165346
8TE	CHEMBL592901
4PN	CHEMBL174391
2RN	CHEMBL304624
LIF	CHEMBL194911
DRN	CHEMBL6291
57J	CHEMBL1091588
P4O	CHEMBL226403
HYS	CHEMBL492438
PE9	CHEMBL14568
N3E	CHEMBL469949
9PL	CHEMBL550
VG2	CHEMBL253608
SXX	CHEMBL109341
4MB	CHEMBL339996
DFM	CHEMBL196526
GL9	CHEMBL593335
S27	CHEMBL176602
PN0	CHEMBL75094
71G	CHEMBL326475
LI9	CHEMBL1184822
951	CHEMBL1088743
454	CHEMBL582044
X2L	CHEMBL591696
DX7	CHEMBL578160
TPV	CHEMBL222559
QN1	CHEMBL1196544
MMZ	CHEMBL1515
HQL	CHEMBL574003
4MA	CHEMBL21708
REM	CHEMBL31601
YZE	CHEMBL594123
3GO	CHEMBL462871
2C0	CHEMBL301742
GSH	CHEMBL1543
511	CHEMBL503179
B9Y	CHEMBL1089616
104	CHEMBL609
NCR	CHEMBL1234658
A23	CHEMBL1230695
AF2	CHEMBL1230853
TON	CHEMBL1236356
1CI	CHEMBL1229718
43M	CHEMBL1230222
FCK	CHEMBL1213372
2MM	CHEMBL1229963
SVE	CHEMBL1236095
746	CHEMBL1230541
DOC	CHEMBL1232305
IMI	CHEMBL1233598
52H	CHEMBL1230349
NAL	CHEMBL1234619
V25	CHEMBL1236620
GBO	CHEMBL1229267
PEP	CHEMBL1235228
TR3	CHEMBL1236391
6MZ	CHEMBL1230507
RDC	CHEMBL414883
6OG	CHEMBL1230511
FLY	CHEMBL1232772
G52	CHEMBL1232930
NS9	CHEMBL1234833
629	CHEMBL1230459
ABF	CHEMBL1230787
UOC	CHEMBL1236582
X0J	CHEMBL1236741
TNR	CHEMBL1236347
OPB	CHEMBL1235001
LUZ	CHEMBL1234104
FBS	CHEMBL1232673
ZZQ	CHEMBL1213169
GG5	CHEMBL1233024
75U	CHEMBL1214598
OEG	CHEMBL1234950
455	CHEMBL1221627
DXP	CHEMBL1232414
N7P	CHEMBL1234599
MVL	CHEMBL1213397
LL1	CHEMBL1234032
AZX	CHEMBL1231132
K53	CHEMBL1233803
G14	CHEMBL1232889
KXO	CHEMBL1233897
YS3	CHEMBL1214510
H53	CHEMBL1233215
S22	CHEMBL1235786
NIF	CHEMBL1234739
DH2	CHEMBL209462
057	CHEMBL1229525
CB6	CHEMBL1208355
RCL	CHEMBL1235634
DXX	CHEMBL1232416
P5C	CHEMBL1235110
A6D	CHEMBL1230737
FL1	CHEMBL1232755
Y11	CHEMBL1236882
MEA	CHEMBL1234265
TAL	CHEMBL1236184
TIH	CHEMBL1236302
TPP	CHEMBL1236376
ETT	CHEMBL1232591
1F1	CHEMBL1229732
LDS	CHEMBL1498470
LD4	CHEMBL1391502
5WU	CHEMBL1334347
53L	CHEMBL1276314
8HP	CHEMBL1463540
A2J	CHEMBL1463512
RX5	CHEMBL1276678
2JJ	CHEMBL84612
9GL	CHEMBL1553629
ZW3	CHEMBL1914475
YIX	CHEMBL1938764
9V5	CHEMBL1990168
2IH	CHEMBL1229947
EAM	CHEMBL1232461
HHJ	CHEMBL1934757
3SM	CHEMBL1923983
YMX	CHEMBL1983268
MIH	CHEMBL1738839
08R	CHEMBL1956739
J25	CHEMBL1922946
P7B	CHEMBL1929215
MAA	CHEMBL1234201
SES	CHEMBL1235902
0YC	CHEMBL1988272
QMQ	CHEMBL1963071
04G	CHEMBL1185321
Z22	CHEMBL1236925
8EA	CHEMBL2010102
YCL	CHEMBL1962360
9TY	CHEMBL1993862
V37	CHEMBL1947053
E41	CHEMBL1916644
U85	CHEMBL1963130
3OK	CHEMBL1979181
V11	CHEMBL1947058
D67	CHEMBL1738786
KC6	CHEMBL1615036
77D	CHEMBL1933936
PF4	CHEMBL1235237
CXW	CHEMBL1956740
XPX	CHEMBL1910027
3T8	CHEMBL1950037
ECT	CHEMBL450449
30G	CHEMBL1968515
0V5	CHEMBL1941138
P79	CHEMBL1929210
4AU	CHEMBL2089060
W61	CHEMBL2058971
0N1	CHEMBL2047045
0FN	CHEMBL2032370
Z3R	CHEMBL2069711
NQB	CHEMBL2031465
JUP	CHEMBL2042136
0QR	CHEMBL2086793
BXQ	CHEMBL2047912
T77	CHEMBL2087873
Y70	CHEMBL2093113
VX7	CHEMBL2010601
XNA	CHEMBL2017209
KMY	CHEMBL2094337
B07	CHEMBL2035284
E90	CHEMBL2011156
B6A	CHEMBL2030561
P06	CHEMBL2028663
0JF	CHEMBL2023534
QG9	CHEMBL2031101
WY3	CHEMBL2104575
0FK	CHEMBL2032371
2GW	CHEMBL2070375
LNH	CHEMBL2062585
6UI	CHEMBL2030506
VWN	CHEMBL2064330
SD5	CHEMBL2017974
EWZ	CHEMBL2010993
0VC	CHEMBL2024094
0TA	CHEMBL2057726
CQ0	CHEMBL2087500
SI3	CHEMBL2105945
320	CHEMBL503090
BHH	CHEMBL308745
IHG	CHEMBL72434
Y3	CHEMBL144613
ANQ	CHEMBL395653
CG	CHEMBL65789
G5A	CHEMBL1163073
8B6	CHEMBL242711
1PU	CHEMBL141247
6AC	CHEMBL445612
DQV	CHEMBL233434
SMK	CHEMBL574027
HCV	CHEMBL56877
9DQ	CHEMBL357426
IDM	CHEMBL388803
RPT	CHEMBL1660
PD2	CHEMBL316034
X94	CHEMBL1201368
NVA	CHEMBL55612
MXP	CHEMBL184023
RIT	CHEMBL163
672	CHEMBL379586
307	CHEMBL255489
NEG	CHEMBL78628
93J	CHEMBL607707
A6T	CHEMBL500811
CIO	CHEMBL511115
M01	CHEMBL259356
PP1	CHEMBL306380
DF6	CHEMBL205372
FUM	CHEMBL503160
X6D	CHEMBL1083772
JI1	CHEMBL475797
NBX	CHEMBL556336
ETX	CHEMBL119596
SKM	CHEMBL290345
7BA	CHEMBL67
2DI	CHEMBL1460
0JN	CHEMBL573578
DEZ	CHEMBL1160945
DR1	CHEMBL119096
4AG	CHEMBL86122
4NH	CHEMBL202839
OPO	CHEMBL14205
7ZF	CHEMBL13589
0VS	CHEMBL411532
P2Z	CHEMBL564
GGM	CHEMBL398768
ZZT	CHEMBL398755
DZN	CHEMBL486422
BR	CHEMBL11685
PSN	CHEMBL148630
B4P	CHEMBL339385
JI7	CHEMBL526688
PHH	CHEMBL357452
DCD	CHEMBL961
MFS	CHEMBL573459
XNC	CHEMBL499826
6FN	CHEMBL518606
M28	CHEMBL451332
YI5	CHEMBL515048
L1D	CHEMBL515107
HX8	CHEMBL224318
B57	CHEMBL571066
86P	CHEMBL448348
AJB	CHEMBL489514
798	CHEMBL561639
BRN	CHEMBL35241
GZZ	CHEMBL102276
YT5	CHEMBL181839
225	CHEMBL254609
UBA	CHEMBL373428
P77	CHEMBL728
MXX	CHEMBL490867
B99	CHEMBL593490
4J8	CHEMBL574
ECE	CHEMBL373123
383	CHEMBL310012
BVD	CHEMBL31634
P41	CHEMBL257341
4DV	CHEMBL180650
8IP	CHEMBL220346
2PU	CHEMBL359020
IM5	CHEMBL475750
JI5	CHEMBL594682
G26	CHEMBL318814
F3F	CHEMBL379642
XDI	CHEMBL184450
3CA	CHEMBL123154
994	CHEMBL218057
PHT	CHEMBL1045
AMG	CHEMBL467773
GLG	CHEMBL135302
DFZ	CHEMBL366312
5I5	CHEMBL66280
GK3	CHEMBL270164
LZE	CHEMBL445813
LTN	CHEMBL227123
MZX	CHEMBL493174
HBY	CHEMBL430488
FD2	CHEMBL343892
64Z	CHEMBL25719
Q97	CHEMBL1091658
11F	CHEMBL573306
UND	CHEMBL132474
4MP	CHEMBL36994
8MC	CHEMBL268282
397	CHEMBL367588
1Q5	CHEMBL270948
741	CHEMBL460164
S04	CHEMBL1229262
N11	CHEMBL1234570
8SJ	CHEMBL1229107
ABP	CHEMBL1230795
6GP	CHEMBL1230492
EV5	CHEMBL1222240
1B0	CHEMBL1229713
BUI	CHEMBL1231506
NBF	CHEMBL1234635
FCF	CHEMBL1213371
OYJ	CHEMBL1222130
ARU	CHEMBL1206141
475	CHEMBL1230240
RBC	CHEMBL1235623
DTU	CHEMBL1232391
AVN	CHEMBL1231101
BK3	CHEMBL1231372
DB0	CHEMBL1232111
